Time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Pressure,Temp,DeltaP,AirspeedTemp,SpeedKPH,PowerW,AirspeedKPH,CadenceRPM
110.753,-5.81,4.30,3.35,0.19,0.05,0.11,1032.0,35.1,-32.1,24.5,0.00,0,0.00,0
110.893,1.24,-0.68,9.36,-0.05,-0.01,0.06,1032.3,34.9,-37.4,24.5,0.00,0,0.00,0
110.938,8.99,1.97,9.53,0.11,0.25,0.07,1032.3,34.9,-34.2,24.5,0.00,0,0.00,0
110.963,-2.59,2.63,3.01,0.01,0.42,-0.01,1032.6,34.9,-41.6,24.5,0.00,0,0.00,0
110.988,-3.49,-6.78,7.81,0.11,-0.00,-0.08,1032.2,34.8,-35.2,24.5,0.00,0,0.00,0
111.013,-1.18,-0.91,10.12,-0.02,0.09,0.06,1031.9,35.1,-37.4,24.5,0.00,0,0.00,0
111.038,1.45,-0.09,11.60,0.07,0.11,0.08,1032.2,35.0,-34.2,24.5,0.00,0,0.00,0
111.063,-0.47,-3.01,8.18,-0.03,-0.02,0.03,1031.8,35.0,-37.4,24.5,0.00,0,0.00,0
111.088,3.27,0.70,11.44,-0.09,0.08,0.09,1032.2,34.7,-32.1,24.5,0.00,0,0.00,0
111.113,10.68,2.68,9.70,0.01,-0.35,-0.23,1032.5,34.9,-27.9,24.5,0.00,0,0.00,0
111.138,0.20,-3.28,29.77,-0.30,-0.39,-0.27,1031.9,34.9,-34.2,24.5,0.00,0,0.00,0
111.163,7.70,9.32,18.17,-0.04,0.18,-0.42,1032.2,35.1,-35.2,24.5,0.00,0,0.00,0
111.188,-0.98,-2.26,6.88,0.05,-0.03,-0.02,1032.1,34.9,-32.1,24.5,0.00,0,0.00,0
111.213,-0.04,-1.69,11.43,0.04,0.16,0.08,1032.0,34.9,-37.4,24.5,0.00,0,0.00,0
111.238,0.00,0.82,11.06,-0.03,0.05,0.03,1032.5,34.9,-37.4,24.5,0.00,0,0.00,0
111.300,5.95,-6.12,4.53,-0.13,-0.32,0.01,1031.9,34.8,-35.2,24.5,0.00,0,0.00,0
111.325,1.16,-9.32,11.10,0.11,-0.26,0.57,1032.1,34.9,-40.5,24.5,0.00,0,0.00,0
111.350,0.34,-1.11,14.32,-0.01,-0.09,0.06,1032.3,34.9,-34.2,24.5,0.00,0,0.00,0
111.375,-1.52,-2.69,14.19,-0.19,-0.11,0.04,1032.2,34.8,-35.2,24.5,0.00,0,0.00,0
111.400,-5.56,-5.03,1.19,-0.28,-0.05,0.20,1032.1,34.9,-40.5,24.5,0.00,0,0.00,0
111.446,6.54,-8.62,-7.74,-0.80,1.42,-0.21,1032.5,35.0,-28.9,24.5,0.00,0,0.00,0
111.471,-4.20,-6.32,10.08,-0.36,-0.24,0.20,1032.0,34.9,-31.0,24.5,0.00,0,0.00,0
111.496,-0.14,-3.34,10.21,-0.05,-0.01,0.09,1032.3,34.9,-31.0,24.5,0.00,0,0.00,0
111.521,-6.81,5.77,13.52,0.15,0.33,0.05,1031.9,34.9,-31.0,24.5,0.00,0,0.00,0
111.546,10.77,-6.86,0.00,-0.60,0.15,0.32,1032.0,34.9,-37.4,24.5,0.00,0,0.00,0
111.571,-3.92,5.36,7.13,-0.01,-0.76,0.45,1032.5,35.0,-34.2,24.5,0.00,0,0.00,0
111.596,-5.16,0.37,7.72,0.18,0.23,0.08,1032.2,34.9,-32.1,24.5,0.00,0,0.00,0
111.621,-1.09,0.72,6.58,-0.19,-0.26,0.12,1032.3,35.0,-22.6,24.5,0.00,0,0.00,0
111.646,-7.37,-5.13,3.31,-0.20,-0.02,0.26,1032.1,35.1,-21.6,24.5,0.00,0,0.00,0
111.708,-3.32,-0.55,9.05,-0.10,-0.18,0.15,1031.8,35.0,-32.1,24.5,0.00,0,0.00,0
111.733,0.51,0.26,13.11,-0.03,-0.12,0.10,1032.0,34.8,-32.1,24.5,0.00,0,0.00,0
111.758,-2.64,1.00,11.08,-0.05,0.20,0.16,1032.6,34.9,-35.2,24.5,0.00,0,0.00,0
111.783,6.87,-1.42,1.36,-0.03,-0.49,0.19,1032.6,34.9,-34.2,24.5,0.00,0,0.00,0
111.808,7.55,6.19,9.46,-0.01,-1.09,-0.14,1032.0,35.1,-31.0,24.5,0.00,0,0.00,0
111.833,8.60,2.76,20.15,0.11,0.42,-0.46,1032.1,35.0,-35.2,24.5,0.00,0,0.00,0
111.858,-0.22,-1.72,10.65,0.01,-0.05,0.03,1032.4,35.0,-31.0,24.5,0.00,0,0.00,0
111.883,0.82,3.16,8.84,0.01,0.14,0.06,1032.2,35.0,-34.2,24.5,0.00,0,0.00,0
111.908,-2.13,4.76,16.18,0.15,0.17,0.01,1032.4,34.9,-21.6,24.5,0.00,0,0.00,0
111.953,0.14,-0.04,0.07,0.24,0.55,0.22,1032.4,34.8,-38.4,24.5,0.00,0,0.00,0
111.978,-2.22,-5.23,6.11,-0.05,-0.19,0.18,1032.3,34.9,-35.2,24.5,0.00,0,0.00,0
112.003,-4.85,-1.99,10.85,-0.02,-0.04,0.07,1032.0,35.1,-31.0,24.5,0.00,0,0.00,0
112.028,0.09,1.37,11.57,-0.12,0.15,0.09,1031.9,35.1,-27.9,24.5,0.00,0,0.00,0
112.053,3.60,-7.60,3.91,-0.12,0.34,0.22,1032.3,35.1,-35.2,24.5,0.00,0,0.00,0
112.189,1.21,-5.95,0.35,-0.18,0.18,0.11,1031.7,34.8,-34.2,24.5,0.00,0,0.00,0
112.214,8.36,7.34,25.05,-0.06,-1.02,-0.15,1032.2,35.1,-35.2,24.5,0.00,0,0.00,0
112.239,-0.02,18.93,19.99,0.47,0.25,-0.19,1032.5,34.9,-35.2,24.5,0.00,0,0.00,0
112.264,-1.60,-3.89,10.46,-0.14,-0.19,-0.02,1031.9,35.0,-32.1,24.5,0.00,0,0.00,0
112.289,-1.79,-1.81,12.48,0.00,0.21,0.23,1032.2,34.9,-32.1,24.5,0.00,0,0.00,0
112.314,0.34,4.10,9.68,-0.21,-0.25,0.20,1032.5,34.9,-38.4,24.5,0.00,0,0.00,0
112.339,6.40,-9.29,6.53,0.71,-0.28,-0.44,1032.0,34.9,-38.4,24.5,0.00,0,0.00,0
112.364,-0.64,-4.98,8.43,0.86,-0.01,0.29,1032.1,35.1,-37.4,24.5,0.00,0,0.00,0
112.389,-5.24,4.25,7.70,0.09,0.32,0.41,1031.9,34.8,-32.1,24.5,0.00,0,0.00,0
112.414,-3.36,3.26,10.62,-0.09,-0.00,-0.06,1032.5,34.8,-34.2,24.5,0.00,0,0.00,0
112.459,10.62,10.74,26.74,0.11,-0.26,-0.28,1032.3,34.9,-35.2,24.5,0.00,0,0.00,0
112.484,3.72,1.44,11.13,0.14,0.07,0.58,1032.2,34.8,-35.2,24.5,0.00,0,0.00,0
112.509,1.87,5.95,13.09,0.19,-0.27,0.10,1031.7,34.9,-32.1,24.5,0.00,0,0.00,0
112.534,-3.38,1.65,12.13,0.05,-0.03,0.11,1032.3,34.9,-34.2,24.5,0.00,0,0.00,0
112.597,-2.26,3.71,2.55,0.19,-0.43,-0.00,1032.8,34.8,-38.4,24.5,0.00,0,0.00,0
112.622,1.19,-6.61,7.18,-0.06,0.00,-0.19,1031.8,34.9,-38.4,24.5,0.00,0,0.00,0
112.647,0.78,-0.07,16.01,0.08,0.28,0.20,1032.1,34.9,-38.4,24.5,0.00,0,0.00,0
112.672,-2.14,0.78,11.16,0.00,0.15,0.06,1032.1,34.9,-35.2,24.5,0.00,0,0.00,0
112.697,1.80,-7.19,3.58,0.15,0.13,-0.18,1031.7,34.9,-40.5,24.5,0.00,0,0.00,0
112.722,1.25,-2.83,3.10,0.07,-0.04,-0.42,1032.2,34.9,-40.5,24.5,0.00,0,0.00,0
112.747,-2.54,4.21,9.25,-0.03,-0.06,0.00,1032.1,34.9,-35.2,24.5,0.00,0,0.00,0
112.772,-2.36,-2.76,7.67,0.08,-0.13,0.03,1032.2,34.8,-34.2,24.5,0.00,0,0.00,0
112.797,-2.96,-0.16,6.18,-0.03,0.11,0.07,1031.9,34.8,-34.2,24.5,0.00,0,0.00,0
112.822,-2.26,-0.11,7.81,-0.10,-0.05,0.10,1032.3,34.9,-41.6,24.5,0.00,0,0.00,0
112.847,-9.82,-2.30,5.35,-0.12,0.72,0.39,1032.4,34.8,-37.4,24.5,0.00,0,0.00,0
112.872,1.50,-4.87,9.34,-0.23,-0.01,-0.07,1031.9,34.9,-37.4,24.5,0.00,0,0.00,0
112.897,0.80,-4.65,10.44,0.06,0.12,0.21,1032.1,34.9,-34.2,24.5,0.00,0,0.00,0
112.922,-3.50,0.84,7.28,0.00,0.09,0.01,1032.0,34.8,-35.2,24.5,0.00,0,0.00,0
113.081,-4.01,-2.62,11.81,-0.15,0.20,0.10,1032.4,34.9,-34.2,24.5,0.00,0,0.00,0
113.106,2.28,-4.40,12.39,-0.13,0.02,0.04,1031.7,34.9,-32.1,24.5,0.00,0,0.00,0
113.131,7.74,3.84,16.27,0.11,0.26,0.15,1032.3,35.0,-41.6,24.5,0.00,0,0.00,0
113.156,-1.85,8.74,11.41,-0.10,0.02,-0.05,1031.6,34.8,-34.2,24.5,0.00,0,0.00,0
113.181,-4.73,5.74,11.90,-0.10,0.23,-0.02,1032.3,34.7,-34.2,24.5,0.00,0,0.00,0
113.206,-1.27,-1.13,11.00,-0.07,0.05,-0.01,1031.7,34.9,-38.4,24.5,0.00,0,0.00,0
113.231,2.13,5.33,5.64,-0.09,-0.06,0.09,1032.3,34.8,-38.4,24.5,0.00,0,0.00,0
113.256,-0.72,7.31,12.07,-0.07,-0.01,-0.22,1032.3,34.8,-38.4,24.5,0.00,0,0.00,0
113.281,0.65,1.99,24.07,-0.03,-0.33,0.22,1032.2,34.8,-35.2,24.5,0.00,0,0.00,0
113.306,-1.13,-0.80,14.42,-0.06,0.14,0.03,1032.3,34.8,-34.2,24.5,0.00,0,0.00,0
113.331,0.36,0.36,12.02,0.04,0.00,-0.03,1032.2,34.9,-35.2,24.5,0.00,0,0.00,0
113.356,-4.85,-3.26,6.88,-0.11,-0.11,0.11,1032.3,34.8,-34.2,24.5,0.00,0,0.00,0
113.381,1.07,-9.18,6.19,-0.05,-0.08,0.11,1032.4,34.7,-34.2,24.5,0.00,0,0.00,0
113.406,-4.64,1.68,10.01,-0.09,-0.19,0.17,1032.0,34.8,-40.5,24.5,0.00,0,0.00,0
113.468,0.74,1.47,14.27,-0.00,-0.04,0.01,1032.3,34.9,-34.2,24.5,0.00,0,0.00,0
113.513,1.44,4.10,13.16,-0.05,-0.06,0.22,1031.7,34.6,-31.0,24.5,0.00,0,0.00,0
113.538,6.69,4.61,7.17,0.15,0.21,0.13,1032.8,34.8,-32.1,24.5,0.00,0,0.00,0
113.563,0.71,-1.90,19.99,-0.03,-0.31,0.30,1032.4,34.8,-35.2,24.5,0.00,0,0.00,0
113.588,-3.76,-4.75,8.59,-0.11,-0.12,0.01,1032.0,34.8,-35.2,24.5,0.00,0,0.00,0
113.613,1.07,0.45,12.28,-0.04,0.01,-0.02,1032.2,34.7,-35.2,24.5,0.00,0,0.00,0
113.638,-4.01,-0.14,10.80,-0.03,0.05,-0.03,1032.1,34.8,-34.2,24.5,0.00,0,0.00,0
113.663,5.00,-1.86,9.93,0.08,-0.01,-0.14,1032.2,34.9,-40.5,24.5,0.00,0,0.00,0
113.688,4.90,3.44,22.47,0.15,-0.28,-0.02,1031.8,34.8,-41.6,24.5,0.00,0,0.00,0
113.713,3.10,-9.78,10.35,-0.13,0.07,-0.27,1032.1,34.8,-34.2,24.5,0.00,0,0.00,0
113.738,0.43,1.10,8.70,-0.11,0.03,0.06,1032.1,34.9,-35.2,24.5,0.00,0,0.00,0
113.763,0.15,-1.01,8.02,-0.04,0.05,0.03,1032.7,34.8,-34.2,24.5,0.00,0,0.00,0
113.788,-3.68,-1.82,9.17,-0.15,0.08,0.11,1032.0,34.8,-37.4,24.5,0.00,0,0.00,0
113.813,2.56,-10.06,1.97,0.01,0.02,-0.10,1032.0,34.9,-28.9,24.5,0.00,0,0.00,0
113.875,-1.26,-2.57,10.47,-0.14,0.15,0.07,1032.5,34.8,-34.2,24.5,0.00,0,0.00,0
113.900,-2.20,2.20,10.91,-0.01,0.10,0.03,1032.3,34.8,-37.4,24.5,0.00,0,0.00,0
113.925,2.58,0.65,9.71,-0.14,0.03,0.10,1032.6,34.9,-37.4,24.5,0.00,0,0.00,0
113.950,1.11,6.16,12.81,-0.09,-0.07,0.15,1031.8,34.8,-35.2,24.5,0.00,0,0.00,0
113.975,7.33,1.93,8.55,0.18,0.61,0.42,1032.0,34.9,-34.2,24.5,0.00,0,0.00,0
114.020,-6.11,3.85,9.41,-0.00,0.08,0.14,1031.9,34.9,-32.1,24.5,0.00,0,0.00,0
114.045,-0.12,0.57,9.05,-0.06,0.16,0.05,1032.3,34.8,-31.0,24.5,0.00,0,0.00,0
114.070,2.49,-2.62,12.91,-0.03,0.08,0.21,1031.9,34.8,-34.2,24.5,0.00,0,0.00,0
114.095,2.46,6.19,10.73,0.06,0.14,0.19,1032.0,34.8,-34.2,24.5,0.00,0,0.00,0
114.120,8.88,4.49,20.05,0.13,0.39,0.17,1032.2,34.8,-32.1,24.5,0.00,0,0.00,0
114.145,-2.67,0.59,8.88,0.08,0.02,0.09,1032.2,34.7,-35.2,24.5,0.00,0,0.00,0
114.170,-0.92,-3.52,11.83,-0.06,0.15,0.01,1032.1,34.8,-32.1,24.5,0.00,0,0.00,0
114.195,-1.21,-0.61,11.36,-0.03,0.03,0.03,1032.1,34.8,-32.1,24.5,0.00,0,0.00,0
114.220,3.79,-0.16,9.93,-0.09,0.01,0.10,1032.5,34.9,-34.2,24.5,0.00,0,0.00,0
114.353,0.95,1.52,13.03,-0.02,0.15,0.02,1032.1,34.8,-32.1,24.5,0.00,0,0.00,0
114.378,6.76,1.68,7.69,-0.01,-0.01,0.08,1032.2,34.9,-34.2,24.5,0.01,0,0.00,0
114.403,-0.32,0.21,9.97,-0.03,-0.16,-0.03,1032.3,34.8,-37.4,24.5,0.01,0,0.00,0
114.428,-10.43,1.84,5.31,0.02,-0.23,-0.09,1032.4,34.8,-35.2,24.5,0.01,0,0.00,0
114.453,0.16,0.79,7.10,-0.00,0.01,0.08,1031.9,34.7,-34.2,24.5,0.01,0,0.00,0
114.478,-3.75,4.77,15.36,-0.01,-0.09,-0.04,1032.3,34.7,-32.1,24.5,0.01,0,0.00,0
114.523,-1.28,-1.85,9.83,-0.02,0.09,0.02,1032.1,34.6,-35.2,24.5,0.01,0,0.00,0
114.548,1.48,-3.67,10.14,-0.19,-0.22,-0.07,1032.2,34.8,-31.0,24.5,0.01,0,0.00,0
114.574,-1.44,-5.31,2.08,0.47,-0.40,-0.13,1032.4,34.8,-27.9,24.5,0.01,0,0.00,0
114.599,4.98,-3.17,11.81,0.15,-0.79,0.02,1032.0,35.0,-32.1,24.5,0.01,0,0.00,0
114.624,3.11,2.81,18.53,-0.07,0.19,-0.09,1032.3,34.8,-35.2,24.5,0.01,0,0.00,0
114.649,-0.47,-0.19,9.56,-0.05,0.06,-0.03,1031.9,34.8,-34.2,24.5,0.01,0,0.00,0
114.674,-0.81,0.51,10.63,-0.01,0.07,-0.04,1032.0,34.8,-32.1,24.5,0.01,0,0.00,0
114.699,8.37,2.46,9.21,0.05,0.05,-0.04,1032.0,34.8,-37.4,24.5,0.01,0,0.00,0
114.762,5.13,-0.02,24.60,0.03,-0.69,0.43,1031.9,34.7,-32.1,24.5,0.01,0,0.00,0
114.787,-1.64,11.65,17.40,-0.25,0.26,-0.11,1031.9,34.8,-38.4,24.5,0.01,0,0.00,0
114.812,-0.45,-1.59,10.09,-0.03,0.08,-0.03,1032.2,34.7,-35.2,24.5,0.01,0,0.00,0
114.837,-1.34,-0.07,10.52,0.05,0.06,-0.01,1032.3,34.8,-35.2,24.5,0.01,0,0.00,0
114.862,3.84,0.65,8.72,0.13,0.15,0.06,1032.8,34.9,-35.2,24.5,0.01,0,0.00,0
114.887,-0.67,-2.67,10.15,0.12,0.08,-0.04,1032.3,34.8,-34.2,24.5,0.01,0,0.00,0
114.912,-2.48,-4.79,8.73,-0.00,-0.10,-0.18,1032.2,34.6,-34.2,24.5,0.01,0,0.00,0
114.937,3.03,6.96,21.16,0.35,-0.20,-0.10,1032.2,34.8,-32.1,24.5,0.01,0,0.00,0
114.962,1.65,1.08,9.97,0.27,0.01,-0.19,1032.1,34.5,-38.4,24.5,0.01,0,0.00,0
114.987,-3.16,1.77,8.91,0.44,0.15,-0.10,1032.0,34.7,-35.2,24.5,0.01,0,0.00,0
115.032,3.75,3.62,10.66,0.20,0.01,-0.04,1032.5,34.8,-31.0,24.5,0.01,0,0.00,0
115.057,0.78,5.62,10.99,0.41,0.09,-0.02,1031.7,34.8,-35.2,24.5,0.01,0,0.00,0
115.082,4.25,-6.92,4.13,0.16,-0.11,-0.17,1032.2,34.8,-35.2,24.5,0.01,0,0.00,0
115.107,-4.46,-3.12,2.04,0.34,-0.33,-0.44,1031.8,34.8,-32.1,24.5,0.01,0,0.00,0
115.249,1.24,-0.59,10.70,0.16,-0.04,-0.31,1032.0,34.7,-31.0,24.5,0.01,0,0.00,0
115.274,-7.24,-1.72,13.49,0.11,-0.52,-0.33,1032.1,34.7,-34.2,24.5,0.01,0,0.00,0
115.299,2.15,-6.53,12.71,0.38,-0.83,-0.63,1032.2,34.8,-43.7,24.5,0.01,0,0.00,0
115.324,-2.94,4.63,9.37,0.28,0.02,-0.53,1032.2,34.7,-38.4,24.5,0.01,0,0.00,0
115.349,-1.39,2.07,10.35,0.25,-0.04,-0.45,1032.4,34.6,-43.7,24.5,0.01,0,0.00,0
115.374,-2.66,2.07,9.88,0.33,0.03,-0.44,1032.1,34.6,-47.9,24.5,4.10,0,0.00,0
115.399,-0.44,1.67,7.76,0.15,-0.13,-0.42,1032.7,34.8,-53.1,24.5,4.10,0,0.00,0
115.424,9.75,1.64,10.68,0.12,-0.03,-0.27,1032.3,34.7,-60.5,24.5,4.10,0,0.00,0
115.449,4.36,-2.97,6.61,-0.16,-0.57,-0.66,1031.8,34.8,-76.3,24.5,4.10,0,0.00,0
115.474,4.20,-5.44,12.35,0.26,-0.11,-0.39,1032.1,34.8,-125.7,24.5,4.10,0,0.00,0
115.499,0.72,-0.86,7.28,0.25,-0.17,-0.49,1032.2,34.6,-87.9,24.5,4.10,0,0.00,0
115.544,-1.38,1.16,12.05,0.35,-0.07,-0.50,1032.3,34.7,-51.0,24.5,4.10,0,0.00,0
115.569,-0.61,-0.55,9.96,0.25,-0.19,-0.55,1032.8,34.7,-50.0,24.5,4.10,0,0.00,0
115.594,1.67,2.05,8.82,0.26,-0.17,-0.55,1032.2,34.7,-51.0,24.5,4.10,0,0.00,0
115.656,-1.16,0.04,12.38,0.15,-0.09,-0.66,1032.2,34.9,-47.9,24.5,4.10,0,0.00,0
115.681,-1.54,-0.94,10.47,0.29,-0.08,-0.60,1031.8,34.8,-46.8,24.5,4.10,0,0.00,0
115.706,1.40,-0.35,9.10,0.31,-0.22,-0.67,1032.5,34.8,-47.9,24.5,4.10,0,0.00,0
115.731,-1.71,1.92,9.06,0.30,-0.17,-0.69,1031.7,34.9,-44.7,24.5,4.10,0,0.00,0
115.756,-0.14,4.06,10.03,0.21,-0.19,-0.68,1032.2,34.7,-44.7,24.5,4.10,0,0.00,0
115.781,-0.42,-0.03,11.23,0.19,-0.38,-0.59,1032.1,34.8,-43.7,24.5,4.10,0,0.00,0
115.806,1.53,3.71,7.47,0.12,-0.23,-0.67,1031.9,34.8,-43.7,24.5,4.10,0,0.00,0
115.831,7.06,2.63,9.87,-0.04,-0.42,-0.74,1032.3,34.8,-43.7,24.5,4.10,0,0.00,0
115.856,1.88,-0.20,10.32,-0.30,-0.61,-0.59,1032.4,34.8,-43.7,24.5,4.10,0,0.00,0
115.881,-0.14,2.84,9.43,0.10,-0.24,-0.75,1032.1,34.6,-43.7,24.5,4.10,0,0.00,0
115.906,-3.34,2.13,12.91,0.04,-0.16,-0.75,1032.2,34.7,-41.6,24.5,4.10,0,0.00,0
115.931,-0.80,-0.60,10.36,0.26,-0.17,-0.75,1032.0,34.8,-40.5,24.5,4.10,0,0.00,0
115.956,-0.17,3.73,10.25,-0.02,-0.23,-0.72,1032.0,34.8,-40.5,24.5,4.10,0,0.00,0
116.097,2.73,4.93,9.92,0.06,-0.04,-0.67,1032.4,34.8,-37.4,24.5,4.10,0,0.00,0
116.142,0.19,0.59,10.34,-0.09,-0.21,-0.70,1032.1,34.8,-37.4,24.5,4.10,0,0.00,0
116.167,-0.77,2.98,9.28,-0.06,-0.22,-0.68,1032.2,34.6,-34.2,24.5,4.10,0,0.00,0
116.192,-2.63,1.66,11.82,-0.08,-0.05,-0.70,1032.2,34.8,-31.0,24.5,4.10,0,0.00,0
116.217,0.78,5.86,13.11,-0.03,-0.29,-0.75,1031.8,34.8,-34.2,24.5,4.10,0,0.00,0
116.242,1.60,2.89,8.15,-0.39,-0.32,-0.67,1031.9,34.7,-34.2,24.5,4.10,0,0.00,0
116.267,1.59,0.94,8.56,-0.28,-0.30,-0.67,1032.3,34.7,-27.9,24.5,4.10,0,0.00,0
116.292,0.32,3.39,9.14,-0.19,-0.25,-0.69,1032.1,34.8,-28.9,24.5,4.10,0,0.00,0
116.317,-0.14,1.43,8.82,-0.23,-0.18,-0.65,1032.1,34.8,-25.8,24.5,4.10,0,0.00,0
116.342,2.03,0.99,9.31,-0.24,-0.15,-0.65,1031.8,34.5,-27.9,24.5,4.10,0,0.00,0
116.367,-1.22,2.00,9.68,-0.16,-0.20,-0.57,1032.0,34.8,-22.6,24.5,4.10,0,0.00,0
116.392,0.94,1.73,10.08,-0.10,-0.12,-0.57,1032.2,34.8,-24.7,24.5,4.10,0,0.00,0
116.417,-0.18,2.38,10.41,-0.03,-0.13,-0.55,1031.8,34.7,-24.7,24.5,4.10,0,0.00,0
116.442,0.28,1.95,9.20,-0.02,-0.11,-0.59,1031.8,34.8,-22.6,24.5,4.10,0,0.00,0
116.504,-0.10,1.58,9.65,0.02,-0.16,-0.55,1032.4,34.7,-18.4,24.5,4.10,0,0.00,0
116.529,-1.38,2.12,9.94,0.01,-0.09,-0.56,1032.2,34.7,-19.5,24.5,4.10,0,0.00,0
116.554,-1.21,1.96,10.72,-0.02,-0.17,-0.49,1032.4,34.8,-16.3,24.5,4.10,0,0.00,0
116.579,3.43,0.23,10.04,0.17,-0.09,-0.54,1032.4,34.7,-19.5,24.5,4.10,0,0.00,0
116.604,-0.11,2.86,9.11,0.09,-0.18,-0.49,1032.1,34.6,-15.3,24.5,4.10,0,0.00,0
116.649,0.39,1.67,9.68,0.12,-0.04,-0.55,1032.6,34.8,-12.1,24.5,4.10,0,0.00,0
116.674,-0.91,1.59,10.07,0.08,-0.13,-0.59,1031.9,34.6,-10.0,24.5,4.10,0,0.00,0
116.699,-1.07,1.71,9.59,0.13,-0.18,-0.62,1032.2,34.8,-12.1,24.5,4.10,0,0.00,0
116.724,0.72,1.42,10.83,0.10,-0.19,-0.65,1031.7,34.8,-6.8,24.5,4.10,0,0.00,0
116.749,1.06,2.44,10.12,0.05,-0.23,-0.70,1032.0,34.8,-5.8,24.5,4.10,0,0.00,0
116.774,0.57,2.25,9.79,-0.00,-0.23,-0.73,1032.5,34.8,-6.8,24.5,4.10,0,0.00,0
116.799,-0.01,1.65,10.16,-0.02,-0.26,-0.76,1032.0,34.8,-3.7,24.5,4.10,0,0.00,0
116.824,-0.66,2.75,10.45,-0.06,-0.26,-0.67,1032.5,34.7,-3.7,24.5,4.10,0,0.00,0
116.849,0.10,4.26,10.01,0.05,-0.12,-0.76,1032.3,34.8,0.5,24.6,4.10,0,3.34,0
116.911,-0.05,3.07,9.33,-0.25,-0.34,-0.72,1032.6,34.9,-1.6,24.5,4.10,0,0.00,0
116.936,-1.72,3.15,9.38,-0.14,-0.26,-0.69,1031.9,34.8,-6.8,24.5,4.10,0,0.00,0
116.961,-0.15,3.68,9.52,-0.11,-0.23,-0.61,1032.1,34.8,-13.2,24.5,4.10,0,0.00,0
116.986,1.33,2.00,9.50,-0.06,-0.21,-0.59,1032.2,34.7,-19.5,24.5,4.10,0,0.00,0
117.011,1.36,2.72,10.17,-0.09,-0.20,-0.58,1031.9,34.9,-25.8,24.5,4.10,0,0.00,0
117.036,-0.68,3.13,10.11,-0.03,-0.18,-0.56,1032.1,34.8,-34.2,24.5,4.10,0,0.00,0
117.061,0.54,2.51,10.72,-0.10,-0.18,-0.54,1032.2,34.6,-38.4,24.5,4.10,0,0.00,0
117.086,-0.23,2.89,9.02,-0.02,-0.13,-0.53,1032.4,34.6,-41.6,24.5,4.10,0,0.00,0
117.111,-0.38,4.07,9.92,0.00,-0.15,-0.52,1032.5,34.7,-51.0,24.5,4.10,0,0.00,0
117.156,-1.31,0.82,9.40,0.00,-0.17,-0.50,1031.9,34.6,-54.2,24.5,4.10,0,0.00,0
117.181,0.35,2.20,9.91,0.01,-0.12,-0.50,1031.9,34.8,-57.3,24.5,4.10,0,0.00,0
117.206,0.50,2.59,9.67,0.04,-0.13,-0.55,1032.1,34.8,-59.4,24.5,4.10,0,0.00,0
117.231,2.09,3.65,9.09,0.05,-0.11,-0.54,1032.3,34.6,-62.6,24.5,4.10,0,0.00,0
117.256,-1.32,2.30,10.16,-0.00,-0.18,-0.54,1032.0,34.8,-59.4,24.5,4.10,0,0.00,0
117.392,-0.55,1.87,9.83,-0.01,-0.14,-0.59,1032.1,34.6,-54.2,24.5,4.10,0,0.00,0
117.417,0.02,3.09,11.05,-0.02,-0.19,-0.59,1031.8,34.9,-54.2,24.5,4.10,0,0.00,0
117.442,-1.11,2.02,9.76,-0.07,-0.20,-0.59,1032.3,34.5,-53.1,24.5,4.10,0,0.00,0
117.467,-1.18,2.40,10.72,-0.07,-0.17,-0.60,1032.4,34.7,-46.8,24.5,4.10,0,0.00,0
117.492,-0.58,2.53,9.63,-0.11,-0.16,-0.56,1032.1,34.7,-46.8,24.5,4.10,0,0.00,0
117.517,-0.51,1.90,9.69,-0.15,-0.18,-0.55,1032.2,34.7,-40.5,24.5,4.10,0,0.00,0
117.542,0.48,3.18,9.89,-0.20,-0.18,-0.52,1032.1,34.6,-37.4,24.5,4.10,0,0.00,0
117.567,0.07,2.35,10.55,-0.22,-0.13,-0.51,1032.3,34.6,-35.2,24.5,4.10,0,0.00,0
117.592,0.19,3.02,9.67,-0.25,-0.16,-0.51,1032.0,34.8,-35.2,24.5,4.10,0,0.00,0
117.617,-0.01,3.06,9.64,-0.32,-0.14,-0.47,1032.6,34.6,-32.1,24.5,4.10,0,0.00,0
117.662,-0.53,2.26,9.02,-0.25,-0.06,-0.45,1032.1,34.9,-31.0,24.5,4.10,0,0.00,0
117.687,-1.51,2.13,9.06,-0.24,-0.10,-0.43,1032.1,34.6,-34.2,24.5,4.10,0,0.00,0
117.712,0.82,2.56,9.51,-0.26,-0.06,-0.39,1032.2,34.7,-34.2,24.5,4.10,0,0.00,0
117.772,0.08,2.28,9.55,-0.19,-0.11,-0.40,1032.2,34.7,-28.9,24.5,4.10,0,0.00,0
117.797,-0.25,2.12,9.78,-0.19,-0.11,-0.37,1032.0,34.7,-32.1,24.5,4.10,0,0.00,0
117.822,-0.50,1.92,8.56,-0.23,-0.07,-0.36,1031.7,34.7,-32.1,24.5,4.10,0,0.00,0
117.847,-1.32,1.93,8.99,-0.25,-0.10,-0.31,1032.2,34.8,-32.1,24.5,4.10,0,0.00,0
117.872,-0.79,2.03,9.87,-0.22,-0.07,-0.31,1032.2,34.8,-34.2,24.5,4.10,0,0.00,0
117.897,-0.34,2.04,10.48,-0.19,-0.04,-0.30,1032.3,34.8,-32.1,24.5,4.10,0,0.00,0
